fetched_date,source_model_name,benchmark,score
2026-05-22,nvidia-nemotron-nano-12b-v2-vl,gpqa,0.439
2026-05-22,nvidia-nemotron-nano-12b-v2-vl,hle,0.045
2026-05-22,nvidia-nemotron-nano-12b-v2-vl,livecodebench,0.345
2026-05-22,nvidia-nemotron-nano-12b-v2-vl,mmlu_pro,0.649
2026-05-22,nvidia-nemotron-nano-12b-v2-vl,scicode,0.176
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,artificial_analysis_coding_index,11.7
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,artificial_analysis_intelligence_index,14.9
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,artificial_analysis_math_index,75
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,gpqa,0.572
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,hle,0.053
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,livecodebench,0.694
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,mmlu_pro,0.759
2026-05-22,nvidia-nemotron-nano-12b-v2-vl-reasoning,scicode,0.262
2026-05-22,nvidia-nemotron-nano-9b-v2,artificial_analysis_coding_index,7.5
2026-05-22,nvidia-nemotron-nano-9b-v2,artificial_analysis_intelligence_index,13.2
2026-05-22,nvidia-nemotron-nano-9b-v2,artificial_analysis_math_index,62.3
2026-05-22,nvidia-nemotron-nano-9b-v2,gpqa,0.557
2026-05-22,nvidia-nemotron-nano-9b-v2,hle,0.04
2026-05-22,nvidia-nemotron-nano-9b-v2,livecodebench,0.701
2026-05-22,nvidia-nemotron-nano-9b-v2,mmlu_pro,0.739
2026-05-22,nvidia-nemotron-nano-9b-v2,scicode,0.209
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,artificial_analysis_coding_index,8.3
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,artificial_analysis_intelligence_index,14.8
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,artificial_analysis_math_index,69.7
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,gpqa,0.57
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,hle,0.046
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,livecodebench,0.724
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,mmlu_pro,0.742
2026-05-22,nvidia-nemotron-nano-9b-v2-reasoning,scicode,0.22
2026-05-22,o1,aime,0.723333333333333
2026-05-22,o1,artificial_analysis_coding_index,20.5
2026-05-22,o1,artificial_analysis_intelligence_index,30.7
2026-05-22,o1,gpqa,0.747
2026-05-22,o1,hle,0.077
2026-05-22,o1,livecodebench,0.679
2026-05-22,o1,math_500,0.97
2026-05-22,o1,mmlu_pro,0.841
2026-05-22,o1,scicode,0.358
2026-05-22,o1-mini,aime,0.603333333333333
2026-05-22,o1-mini,artificial_analysis_intelligence_index,20.4
2026-05-22,o1-mini,gpqa,0.603
2026-05-22,o1-mini,hle,0.049
2026-05-22,o1-mini,livecodebench,0.576
2026-05-22,o1-mini,math_500,0.944
2026-05-22,o1-mini,mmlu_pro,0.742
2026-05-22,o1-mini,scicode,0.323
2026-05-22,o1-preview,artificial_analysis_coding_index,34
2026-05-22,o1-preview,artificial_analysis_intelligence_index,23.7
2026-05-22,o1-preview,math_500,0.924
2026-05-22,o1-pro,artificial_analysis_intelligence_index,25.8
2026-05-22,o3,aime,0.903333333333333
2026-05-22,o3,artificial_analysis_coding_index,38.4
2026-05-22,o3,artificial_analysis_intelligence_index,38.4
2026-05-22,o3,artificial_analysis_math_index,88.3
2026-05-22,o3,gpqa,0.827
2026-05-22,o3,hle,0.2
2026-05-22,o3,livecodebench,0.808
2026-05-22,o3,math_500,0.992
2026-05-22,o3,mmlu_pro,0.853
2026-05-22,o3,scicode,0.41
2026-05-22,o3-mini,aime,0.77
2026-05-22,o3-mini,artificial_analysis_coding_index,17.9
2026-05-22,o3-mini,artificial_analysis_intelligence_index,25.9
2026-05-22,o3-mini,gpqa,0.748
2026-05-22,o3-mini,hle,0.087
2026-05-22,o3-mini,livecodebench,0.717
2026-05-22,o3-mini,math_500,0.973333333333333
2026-05-22,o3-mini,mmlu_pro,0.791
2026-05-22,o3-mini,scicode,0.399
2026-05-22,o3-mini-high,aime,0.86
2026-05-22,o3-mini-high,artificial_analysis_coding_index,17.3
2026-05-22,o3-mini-high,artificial_analysis_intelligence_index,25.2
2026-05-22,o3-mini-high,gpqa,0.773
2026-05-22,o3-mini-high,hle,0.123
2026-05-22,o3-mini-high,livecodebench,0.734
2026-05-22,o3-mini-high,math_500,0.984666666666667
2026-05-22,o3-mini-high,mmlu_pro,0.802
2026-05-22,o3-mini-high,scicode,0.398
2026-05-22,o3-pro,artificial_analysis_intelligence_index,40.7
2026-05-22,o3-pro,gpqa,0.845
2026-05-22,o4-mini,aime,0.94
2026-05-22,o4-mini,artificial_analysis_coding_index,25.6
2026-05-22,o4-mini,artificial_analysis_intelligence_index,33.1
2026-05-22,o4-mini,artificial_analysis_math_index,90.7
2026-05-22,o4-mini,gpqa,0.784
2026-05-22,o4-mini,hle,0.175
2026-05-22,o4-mini,livecodebench,0.859
2026-05-22,o4-mini,math_500,0.988666666666667
2026-05-22,o4-mini,mmlu_pro,0.832
2026-05-22,o4-mini,scicode,0.465
2026-05-22,olmo-2-32b,artificial_analysis_coding_index,2.7
2026-05-22,olmo-2-32b,artificial_analysis_intelligence_index,10.6
2026-05-22,olmo-2-32b,artificial_analysis_math_index,3.3
2026-05-22,olmo-2-32b,gpqa,0.328
2026-05-22,olmo-2-32b,hle,0.037
2026-05-22,olmo-2-32b,livecodebench,0.068
2026-05-22,olmo-2-32b,mmlu_pro,0.511
2026-05-22,olmo-2-32b,scicode,0.08
2026-05-22,olmo-2-7b,artificial_analysis_coding_index,1.2
2026-05-22,olmo-2-7b,artificial_analysis_intelligence_index,9.3
2026-05-22,olmo-2-7b,artificial_analysis_math_index,0.7
2026-05-22,olmo-2-7b,gpqa,0.288
2026-05-22,olmo-2-7b,hle,0.055
2026-05-22,olmo-2-7b,livecodebench,0.041
2026-05-22,olmo-2-7b,mmlu_pro,0.282
2026-05-22,olmo-2-7b,scicode,0.037
2026-05-22,olmo-3-1-32b-instruct,artificial_analysis_coding_index,5.6
2026-05-22,olmo-3-1-32b-instruct,artificial_analysis_intelligence_index,12.2
2026-05-22,olmo-3-1-32b-instruct,gpqa,0.539
2026-05-22,olmo-3-1-32b-instruct,hle,0.049
2026-05-22,olmo-3-1-32b-instruct,scicode,0.167
2026-05-22,olmo-3-1-32b-think,artificial_analysis_coding_index,9.8
2026-05-22,olmo-3-1-32b-think,artificial_analysis_intelligence_index,13.9
2026-05-22,olmo-3-1-32b-think,artificial_analysis_math_index,77.3
2026-05-22,olmo-3-1-32b-think,gpqa,0.591
2026-05-22,olmo-3-1-32b-think,hle,0.06
2026-05-22,olmo-3-1-32b-think,livecodebench,0.695
2026-05-22,olmo-3-1-32b-think,mmlu_pro,0.763
2026-05-22,olmo-3-1-32b-think,scicode,0.293
2026-05-22,olmo-3-32b-think,artificial_analysis_coding_index,10.5
2026-05-22,olmo-3-32b-think,artificial_analysis_intelligence_index,12.1
2026-05-22,olmo-3-32b-think,artificial_analysis_math_index,73.7
2026-05-22,olmo-3-32b-think,gpqa,0.61
2026-05-22,olmo-3-32b-think,hle,0.059
2026-05-22,olmo-3-32b-think,livecodebench,0.672
2026-05-22,olmo-3-32b-think,mmlu_pro,0.759
2026-05-22,olmo-3-32b-think,scicode,0.286
2026-05-22,olmo-3-7b-instruct,artificial_analysis_coding_index,3.4
2026-05-22,olmo-3-7b-instruct,artificial_analysis_intelligence_index,8.1
2026-05-22,olmo-3-7b-instruct,artificial_analysis_math_index,41.3
2026-05-22,olmo-3-7b-instruct,gpqa,0.4
2026-05-22,olmo-3-7b-instruct,hle,0.058
2026-05-22,olmo-3-7b-instruct,livecodebench,0.266
2026-05-22,olmo-3-7b-instruct,mmlu_pro,0.522
2026-05-22,olmo-3-7b-instruct,scicode,0.103
2026-05-22,olmo-3-7b-think,artificial_analysis_coding_index,7.6
2026-05-22,olmo-3-7b-think,artificial_analysis_intelligence_index,9.4
2026-05-22,olmo-3-7b-think,artificial_analysis_math_index,70.7
2026-05-22,olmo-3-7b-think,gpqa,0.516
2026-05-22,olmo-3-7b-think,hle,0.057
2026-05-22,olmo-3-7b-think,livecodebench,0.617
2026-05-22,olmo-3-7b-think,mmlu_pro,0.655
2026-05-22,olmo-3-7b-think,scicode,0.212
2026-05-22,openchat-35,aime,0
2026-05-22,openchat-35,artificial_analysis_intelligence_index,8.3
2026-05-22,openchat-35,gpqa,0.23
2026-05-22,openchat-35,hle,0.048
2026-05-22,openchat-35,livecodebench,0.115
2026-05-22,openchat-35,math_500,0.307333333333333
2026-05-22,openchat-35,mmlu_pro,0.31
2026-05-22,palm-2,artificial_analysis_coding_index,4.6
2026-05-22,palm-2,artificial_analysis_intelligence_index,8.6
2026-05-22,phi-3-mini,aime,0.04
2026-05-22,phi-3-mini,artificial_analysis_coding_index,3
2026-05-22,phi-3-mini,artificial_analysis_intelligence_index,10.1
2026-05-22,phi-3-mini,artificial_analysis_math_index,0.3
2026-05-22,phi-3-mini,gpqa,0.319
2026-05-22,phi-3-mini,hle,0.044
2026-05-22,phi-3-mini,livecodebench,0.116
2026-05-22,phi-3-mini,math_500,0.456666666666667
2026-05-22,phi-3-mini,mmlu_pro,0.435
2026-05-22,phi-3-mini,scicode,0.09
2026-05-22,phi-4,aime,0.143333333333333
2026-05-22,phi-4,artificial_analysis_coding_index,11.2
2026-05-22,phi-4,artificial_analysis_intelligence_index,10.4
2026-05-22,phi-4,artificial_analysis_math_index,18
2026-05-22,phi-4,gpqa,0.575
2026-05-22,phi-4,hle,0.041
2026-05-22,phi-4,livecodebench,0.231
2026-05-22,phi-4,math_500,0.81
2026-05-22,phi-4,mmlu_pro,0.714
2026-05-22,phi-4,scicode,0.26
2026-05-22,phi-4-mini,aime,0.03
2026-05-22,phi-4-mini,artificial_analysis_coding_index,3.6
2026-05-22,phi-4-mini,artificial_analysis_intelligence_index,8.4
2026-05-22,phi-4-mini,artificial_analysis_math_index,6.7
2026-05-22,phi-4-mini,gpqa,0.331
2026-05-22,phi-4-mini,hle,0.042
2026-05-22,phi-4-mini,livecodebench,0.126
2026-05-22,phi-4-mini,math_500,0.696
2026-05-22,phi-4-mini,mmlu_pro,0.465
2026-05-22,phi-4-mini,scicode,0.108
2026-05-22,phi-4-multimodal,aime,0.0933333333333333
2026-05-22,phi-4-multimodal,artificial_analysis_intelligence_index,10
2026-05-22,phi-4-multimodal,gpqa,0.315
2026-05-22,phi-4-multimodal,hle,0.044
2026-05-22,phi-4-multimodal,livecodebench,0.131
2026-05-22,phi-4-multimodal,math_500,0.692666666666667
2026-05-22,phi-4-multimodal,mmlu_pro,0.485
2026-05-22,phi-4-multimodal,scicode,0.11
2026-05-22,pixtral-large-2411,aime,0.07
2026-05-22,pixtral-large-2411,artificial_analysis_intelligence_index,14
2026-05-22,pixtral-large-2411,artificial_analysis_math_index,2.3
2026-05-22,pixtral-large-2411,gpqa,0.505
2026-05-22,pixtral-large-2411,hle,0.036
2026-05-22,pixtral-large-2411,livecodebench,0.261
2026-05-22,pixtral-large-2411,math_500,0.714
2026-05-22,pixtral-large-2411,mmlu_pro,0.701
2026-05-22,pixtral-large-2411,scicode,0.292
2026-05-22,qwen-2-5-max,aime,0.233333333333333
2026-05-22,qwen-2-5-max,artificial_analysis_intelligence_index,16.3
2026-05-22,qwen-2-5-max,gpqa,0.587
2026-05-22,qwen-2-5-max,hle,0.045
2026-05-22,qwen-2-5-max,livecodebench,0.359
2026-05-22,qwen-2-5-max,math_500,0.834666666666667
2026-05-22,qwen-2-5-max,mmlu_pro,0.762
2026-05-22,qwen-2-5-max,scicode,0.337
2026-05-22,qwen-chat-14b,artificial_analysis_intelligence_index,7.4
2026-05-22,qwen-chat-72b,artificial_analysis_intelligence_index,8.8
2026-05-22,qwen-turbo,aime,0.12
2026-05-22,qwen-turbo,artificial_analysis_intelligence_index,12
2026-05-22,qwen-turbo,gpqa,0.41
2026-05-22,qwen-turbo,hle,0.042
2026-05-22,qwen-turbo,livecodebench,0.163
2026-05-22,qwen-turbo,math_500,0.805333333333333
2026-05-22,qwen-turbo,mmlu_pro,0.633
2026-05-22,qwen-turbo,scicode,0.153
2026-05-22,qwen1.5-110b-chat,artificial_analysis_intelligence_index,9.5
2026-05-22,qwen1.5-110b-chat,gpqa,0.289
2026-05-22,qwen2-5-72b-instruct,aime,0.16
2026-05-22,qwen2-5-72b-instruct,artificial_analysis_coding_index,11.9
2026-05-22,qwen2-5-72b-instruct,artificial_analysis_intelligence_index,15.6
2026-05-22,qwen2-5-72b-instruct,artificial_analysis_math_index,14
2026-05-22,qwen2-5-72b-instruct,gpqa,0.491
2026-05-22,qwen2-5-72b-instruct,hle,0.042
2026-05-22,qwen2-5-72b-instruct,livecodebench,0.276
2026-05-22,qwen2-5-72b-instruct,math_500,0.858
2026-05-22,qwen2-5-72b-instruct,mmlu_pro,0.72
2026-05-22,qwen2-5-72b-instruct,scicode,0.267
2026-05-22,qwen2-5-coder-32b-instruct,aime,0.12
2026-05-22,qwen2-5-coder-32b-instruct,artificial_analysis_intelligence_index,12.9
2026-05-22,qwen2-5-coder-32b-instruct,gpqa,0.417
2026-05-22,qwen2-5-coder-32b-instruct,hle,0.038
2026-05-22,qwen2-5-coder-32b-instruct,livecodebench,0.295
2026-05-22,qwen2-5-coder-32b-instruct,math_500,0.766666666666667
2026-05-22,qwen2-5-coder-32b-instruct,mmlu_pro,0.635
2026-05-22,qwen2-5-coder-32b-instruct,scicode,0.271
2026-05-22,qwen2-5-coder-7b-instruct,aime,0.0533333333333333
2026-05-22,qwen2-5-coder-7b-instruct,artificial_analysis_intelligence_index,10
2026-05-22,qwen2-5-coder-7b-instruct,gpqa,0.339
2026-05-22,qwen2-5-coder-7b-instruct,hle,0.048
2026-05-22,qwen2-5-coder-7b-instruct,livecodebench,0.126
2026-05-22,qwen2-5-coder-7b-instruct,math_500,0.66
2026-05-22,qwen2-5-coder-7b-instruct,mmlu_pro,0.473
2026-05-22,qwen2-5-coder-7b-instruct,scicode,0.148
2026-05-22,qwen2-72b-instruct,aime,0.146666666666667
2026-05-22,qwen2-72b-instruct,artificial_analysis_intelligence_index,11.7
2026-05-22,qwen2-72b-instruct,gpqa,0.371
2026-05-22,qwen2-72b-instruct,hle,0.037
2026-05-22,qwen2-72b-instruct,livecodebench,0.159
2026-05-22,qwen2-72b-instruct,math_500,0.701333333333333
2026-05-22,qwen2-72b-instruct,mmlu_pro,0.622
2026-05-22,qwen2-72b-instruct,scicode,0.229
2026-05-22,qwen2.5-32b-instruct,aime,0.11
2026-05-22,qwen2.5-32b-instruct,artificial_analysis_intelligence_index,13.2
2026-05-22,qwen2.5-32b-instruct,gpqa,0.466
2026-05-22,qwen2.5-32b-instruct,hle,0.038
2026-05-22,qwen2.5-32b-instruct,livecodebench,0.248
2026-05-22,qwen2.5-32b-instruct,math_500,0.805333333333333
2026-05-22,qwen2.5-32b-instruct,mmlu_pro,0.697
2026-05-22,qwen2.5-32b-instruct,scicode,0.229
2026-05-22,qwen3-0.6b-instruct,aime,0.0166666666666667
2026-05-22,qwen3-0.6b-instruct,artificial_analysis_coding_index,1.4
2026-05-22,qwen3-0.6b-instruct,artificial_analysis_intelligence_index,5.7
2026-05-22,qwen3-0.6b-instruct,artificial_analysis_math_index,10.3
2026-05-22,qwen3-0.6b-instruct,gpqa,0.231
2026-05-22,qwen3-0.6b-instruct,hle,0.052
2026-05-22,qwen3-0.6b-instruct,livecodebench,0.073
2026-05-22,qwen3-0.6b-instruct,math_500,0.520666666666667
2026-05-22,qwen3-0.6b-instruct,mmlu_pro,0.231
2026-05-22,qwen3-0.6b-instruct,scicode,0.041
2026-05-22,qwen3-0.6b-instruct-reasoning,aime,0.1
2026-05-22,qwen3-0.6b-instruct-reasoning,artificial_analysis_coding_index,0.9
2026-05-22,qwen3-0.6b-instruct-reasoning,artificial_analysis_intelligence_index,6.5
2026-05-22,qwen3-0.6b-instruct-reasoning,artificial_analysis_math_index,18
2026-05-22,qwen3-0.6b-instruct-reasoning,gpqa,0.239
2026-05-22,qwen3-0.6b-instruct-reasoning,hle,0.057
2026-05-22,qwen3-0.6b-instruct-reasoning,livecodebench,0.121
2026-05-22,qwen3-0.6b-instruct-reasoning,math_500,0.75
2026-05-22,qwen3-0.6b-instruct-reasoning,mmlu_pro,0.347
2026-05-22,qwen3-0.6b-instruct-reasoning,scicode,0.028
2026-05-22,qwen3-1.7b-instruct,aime,0.0966666666666667
2026-05-22,qwen3-1.7b-instruct,artificial_analysis_coding_index,2.3
2026-05-22,qwen3-1.7b-instruct,artificial_analysis_intelligence_index,6.8
2026-05-22,qwen3-1.7b-instruct,artificial_analysis_math_index,7.3
2026-05-22,qwen3-1.7b-instruct,gpqa,0.283
2026-05-22,qwen3-1.7b-instruct,hle,0.052
2026-05-22,qwen3-1.7b-instruct,livecodebench,0.126
2026-05-22,qwen3-1.7b-instruct,math_500,0.717333333333333
2026-05-22,qwen3-1.7b-instruct,mmlu_pro,0.411
2026-05-22,qwen3-1.7b-instruct,scicode,0.069
2026-05-22,qwen3-1.7b-instruct-reasoning,aime,0.51
2026-05-22,qwen3-1.7b-instruct-reasoning,artificial_analysis_coding_index,1.4
2026-05-22,qwen3-1.7b-instruct-reasoning,artificial_analysis_intelligence_index,8
2026-05-22,qwen3-1.7b-instruct-reasoning,artificial_analysis_math_index,38.7
2026-05-22,qwen3-1.7b-instruct-reasoning,gpqa,0.356
2026-05-22,qwen3-1.7b-instruct-reasoning,hle,0.048
2026-05-22,qwen3-1.7b-instruct-reasoning,livecodebench,0.308
2026-05-22,qwen3-1.7b-instruct-reasoning,math_500,0.894
2026-05-22,qwen3-1.7b-instruct-reasoning,mmlu_pro,0.57
2026-05-22,qwen3-1.7b-instruct-reasoning,scicode,0.043
2026-05-22,qwen3-14b-instruct,aime,0.28
2026-05-22,qwen3-14b-instruct,artificial_analysis_coding_index,12.4
2026-05-22,qwen3-14b-instruct,artificial_analysis_intelligence_index,12.8
2026-05-22,qwen3-14b-instruct,artificial_analysis_math_index,58
2026-05-22,qwen3-14b-instruct,gpqa,0.47
2026-05-22,qwen3-14b-instruct,hle,0.042
2026-05-22,qwen3-14b-instruct,livecodebench,0.28
2026-05-22,qwen3-14b-instruct,math_500,0.871333333333333
2026-05-22,qwen3-14b-instruct,mmlu_pro,0.675
2026-05-22,qwen3-14b-instruct,scicode,0.265
2026-05-22,qwen3-14b-instruct-reasoning,aime,0.763333333333333
2026-05-22,qwen3-14b-instruct-reasoning,artificial_analysis_coding_index,13.1
2026-05-22,qwen3-14b-instruct-reasoning,artificial_analysis_intelligence_index,16.2
2026-05-22,qwen3-14b-instruct-reasoning,artificial_analysis_math_index,55.7
2026-05-22,qwen3-14b-instruct-reasoning,gpqa,0.604
2026-05-22,qwen3-14b-instruct-reasoning,hle,0.043
2026-05-22,qwen3-14b-instruct-reasoning,livecodebench,0.523
2026-05-22,qwen3-14b-instruct-reasoning,math_500,0.961333333333333
2026-05-22,qwen3-14b-instruct-reasoning,mmlu_pro,0.774
2026-05-22,qwen3-14b-instruct-reasoning,scicode,0.316
2026-05-22,qwen3-235b-a22b-instruct,aime,0.326666666666667
2026-05-22,qwen3-235b-a22b-instruct,artificial_analysis_coding_index,14
2026-05-22,qwen3-235b-a22b-instruct,artificial_analysis_intelligence_index,17
2026-05-22,qwen3-235b-a22b-instruct,artificial_analysis_math_index,23.7
2026-05-22,qwen3-235b-a22b-instruct,gpqa,0.613
2026-05-22,qwen3-235b-a22b-instruct,hle,0.047
2026-05-22,qwen3-235b-a22b-instruct,livecodebench,0.343
2026-05-22,qwen3-235b-a22b-instruct,math_500,0.902
2026-05-22,qwen3-235b-a22b-instruct,mmlu_pro,0.762
2026-05-22,qwen3-235b-a22b-instruct,scicode,0.299
2026-05-22,qwen3-235b-a22b-instruct-2507,aime,0.716666666666667
2026-05-22,qwen3-235b-a22b-instruct-2507,artificial_analysis_coding_index,22.1
2026-05-22,qwen3-235b-a22b-instruct-2507,artificial_analysis_intelligence_index,25
2026-05-22,qwen3-235b-a22b-instruct-2507,artificial_analysis_math_index,71.7
2026-05-22,qwen3-235b-a22b-instruct-2507,gpqa,0.753
2026-05-22,qwen3-235b-a22b-instruct-2507,hle,0.106
2026-05-22,qwen3-235b-a22b-instruct-2507,livecodebench,0.524
2026-05-22,qwen3-235b-a22b-instruct-2507,math_500,0.98
2026-05-22,qwen3-235b-a22b-instruct-2507,mmlu_pro,0.828
2026-05-22,qwen3-235b-a22b-instruct-2507,scicode,0.36
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,aime,0.94
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,artificial_analysis_coding_index,23.2
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,artificial_analysis_intelligence_index,29.5
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,artificial_analysis_math_index,91
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,gpqa,0.79
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,hle,0.15
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,livecodebench,0.788
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,math_500,0.984
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,mmlu_pro,0.843
2026-05-22,qwen3-235b-a22b-instruct-2507-reasoning,scicode,0.424
2026-05-22,qwen3-235b-a22b-instruct-reasoning,aime,0.84
2026-05-22,qwen3-235b-a22b-instruct-reasoning,artificial_analysis_coding_index,17.4
2026-05-22,qwen3-235b-a22b-instruct-reasoning,artificial_analysis_intelligence_index,19.8
2026-05-22,qwen3-235b-a22b-instruct-reasoning,artificial_analysis_math_index,82
2026-05-22,qwen3-235b-a22b-instruct-reasoning,gpqa,0.7
2026-05-22,qwen3-235b-a22b-instruct-reasoning,hle,0.117
2026-05-22,qwen3-235b-a22b-instruct-reasoning,livecodebench,0.622
2026-05-22,qwen3-235b-a22b-instruct-reasoning,math_500,0.93
2026-05-22,qwen3-235b-a22b-instruct-reasoning,mmlu_pro,0.828
2026-05-22,qwen3-235b-a22b-instruct-reasoning,scicode,0.399
2026-05-22,qwen3-30b-a3b-2507,aime,0.726666666666667
2026-05-22,qwen3-30b-a3b-2507,artificial_analysis_coding_index,14.2
2026-05-22,qwen3-30b-a3b-2507,artificial_analysis_intelligence_index,15
2026-05-22,qwen3-30b-a3b-2507,artificial_analysis_math_index,66.3
2026-05-22,qwen3-30b-a3b-2507,gpqa,0.659
2026-05-22,qwen3-30b-a3b-2507,hle,0.068
2026-05-22,qwen3-30b-a3b-2507,livecodebench,0.515
2026-05-22,qwen3-30b-a3b-2507,math_500,0.975333333333333
2026-05-22,qwen3-30b-a3b-2507,mmlu_pro,0.777
2026-05-22,qwen3-30b-a3b-2507,scicode,0.304
2026-05-22,qwen3-30b-a3b-2507-reasoning,aime,0.906666666666667
2026-05-22,qwen3-30b-a3b-2507-reasoning,artificial_analysis_coding_index,14.6
2026-05-22,qwen3-30b-a3b-2507-reasoning,artificial_analysis_intelligence_index,22.4
2026-05-22,qwen3-30b-a3b-2507-reasoning,artificial_analysis_math_index,56.3
2026-05-22,qwen3-30b-a3b-2507-reasoning,gpqa,0.707
2026-05-22,qwen3-30b-a3b-2507-reasoning,hle,0.098
2026-05-22,qwen3-30b-a3b-2507-reasoning,livecodebench,0.707
2026-05-22,qwen3-30b-a3b-2507-reasoning,math_500,0.976
2026-05-22,qwen3-30b-a3b-2507-reasoning,mmlu_pro,0.805
2026-05-22,qwen3-30b-a3b-2507-reasoning,scicode,0.333
2026-05-22,qwen3-30b-a3b-instruct,aime,0.26
2026-05-22,qwen3-30b-a3b-instruct,artificial_analysis_coding_index,13.3
2026-05-22,qwen3-30b-a3b-instruct,artificial_analysis_intelligence_index,12.5
2026-05-22,qwen3-30b-a3b-instruct,artificial_analysis_math_index,21.7
2026-05-22,qwen3-30b-a3b-instruct,gpqa,0.515
2026-05-22,qwen3-30b-a3b-instruct,hle,0.046
2026-05-22,qwen3-30b-a3b-instruct,livecodebench,0.322
2026-05-22,qwen3-30b-a3b-instruct,math_500,0.862666666666667
2026-05-22,qwen3-30b-a3b-instruct,mmlu_pro,0.71
2026-05-22,qwen3-30b-a3b-instruct,scicode,0.264
2026-05-22,qwen3-30b-a3b-instruct-reasoning,aime,0.753333333333333
2026-05-22,qwen3-30b-a3b-instruct-reasoning,artificial_analysis_coding_index,11
2026-05-22,qwen3-30b-a3b-instruct-reasoning,artificial_analysis_intelligence_index,15.3
2026-05-22,qwen3-30b-a3b-instruct-reasoning,artificial_analysis_math_index,72.3
2026-05-22,qwen3-30b-a3b-instruct-reasoning,gpqa,0.616
2026-05-22,qwen3-30b-a3b-instruct-reasoning,hle,0.066
2026-05-22,qwen3-30b-a3b-instruct-reasoning,livecodebench,0.506
2026-05-22,qwen3-30b-a3b-instruct-reasoning,math_500,0.959333333333333
2026-05-22,qwen3-30b-a3b-instruct-reasoning,mmlu_pro,0.777
2026-05-22,qwen3-30b-a3b-instruct-reasoning,scicode,0.285
2026-05-22,qwen3-32b-instruct,aime,0.303333333333333
2026-05-22,qwen3-32b-instruct,artificial_analysis_intelligence_index,14.5
2026-05-22,qwen3-32b-instruct,artificial_analysis_math_index,19.7
2026-05-22,qwen3-32b-instruct,gpqa,0.535
2026-05-22,qwen3-32b-instruct,hle,0.043
2026-05-22,qwen3-32b-instruct,livecodebench,0.288
2026-05-22,qwen3-32b-instruct,math_500,0.868666666666667
2026-05-22,qwen3-32b-instruct,mmlu_pro,0.727
2026-05-22,qwen3-32b-instruct,scicode,0.28
2026-05-22,qwen3-32b-instruct-reasoning,aime,0.806666666666667
2026-05-22,qwen3-32b-instruct-reasoning,artificial_analysis_coding_index,13.8
2026-05-22,qwen3-32b-instruct-reasoning,artificial_analysis_intelligence_index,16.5
2026-05-22,qwen3-32b-instruct-reasoning,artificial_analysis_math_index,73
2026-05-22,qwen3-32b-instruct-reasoning,gpqa,0.668
2026-05-22,qwen3-32b-instruct-reasoning,hle,0.083
2026-05-22,qwen3-32b-instruct-reasoning,livecodebench,0.546
2026-05-22,qwen3-32b-instruct-reasoning,math_500,0.960666666666667
2026-05-22,qwen3-32b-instruct-reasoning,mmlu_pro,0.798
2026-05-22,qwen3-32b-instruct-reasoning,scicode,0.354
2026-05-22,qwen3-4b-2507-instruct,artificial_analysis_coding_index,9
2026-05-22,qwen3-4b-2507-instruct,artificial_analysis_intelligence_index,12.9
2026-05-22,qwen3-4b-2507-instruct,artificial_analysis_math_index,52.3
2026-05-22,qwen3-4b-2507-instruct,gpqa,0.517
2026-05-22,qwen3-4b-2507-instruct,hle,0.047
2026-05-22,qwen3-4b-2507-instruct,livecodebench,0.377
2026-05-22,qwen3-4b-2507-instruct,mmlu_pro,0.672
2026-05-22,qwen3-4b-2507-instruct,scicode,0.181
2026-05-22,qwen3-4b-2507-instruct-reasoning,artificial_analysis_coding_index,9.5
2026-05-22,qwen3-4b-2507-instruct-reasoning,artificial_analysis_intelligence_index,18.2
2026-05-22,qwen3-4b-2507-instruct-reasoning,artificial_analysis_math_index,82.7
2026-05-22,qwen3-4b-2507-instruct-reasoning,gpqa,0.667
2026-05-22,qwen3-4b-2507-instruct-reasoning,hle,0.059
2026-05-22,qwen3-4b-2507-instruct-reasoning,livecodebench,0.641
2026-05-22,qwen3-4b-2507-instruct-reasoning,mmlu_pro,0.743
2026-05-22,qwen3-4b-2507-instruct-reasoning,scicode,0.256
